oid	case_name	date	missing_para	class	pdf_len	pdf_text_head
16734	Disciplinary Board v. Ward	2016-06-10	5	SUBSTANTIVE	402	On June 14, 2012, Oakland met with Ward in Grand Forks. Oakland testified that she asked Ward whethe
16734	Disciplinary Board v. Ward	2016-06-10	26	SIGNATURE	104	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Daniel J. Crothers Lisa Fair McEvers John T. Paulson, S
16751	Bjorneby, et al. v. Nodak Mutual Ins	2016-07-07	15	SIGNATURE	106	Carol Ronning Kapsner Dale V. Sandstrom Daniel J. Crothers Jay A. Schmitz, D.J. Gerald W. VandeWalle
16752	Constellation Development, LLC v. We	2016-07-07	23	SIGNATURE	100	Dale V. Sandstrom Daniel J. Crothers Lisa Fair McEvers Gerald W. VandeWalle, C.J. Donald Hager, D.J.
16767	Peterson v. Peterson	2016-07-26	17	SIGNATURE	104	Daniel J. Crothers Lisa Fair McEvers Dale V. Sandstrom Robin A. Schmidt, D.J. Gerald W. VandeWalle, 
16768	State v. Heier	2016-07-28	3	SUBSTANTIVE	1274	Three Bismarck Police officers responded to the call and noted an odor of marijuana coming from the 
16768	State v. Heier	2016-07-28	4	SUBSTANTIVE	463	Stein attempted to contact the officers who were securing the warrant for the apartment to request t
16768	State v. Heier	2016-07-28	5	SUBSTANTIVE	645	Heier was charged with conspiracy to deliver a controlled substance. He moved to suppress evidence, 
16768	State v. Heier	2016-07-28	6	SUBSTANTIVE	188	Heier argues the district court erred in denying his motion to suppress because the police violated 
16768	State v. Heier	2016-07-28	7	SUBSTANTIVE	623	We defer to the district court’s factual findings in reviewing the court’s ruling on a motion to sup
16768	State v. Heier	2016-07-28	21	SIGNATURE	112	Lisa Fair McEvers Daniel J. Crothers 6 Carol Ronning Kapsner Daniel D. Narum, D.J. Gerald W. VandeWa
16775	Vacancy in Judgeship No. 5, Northeas	2016-08-19	10	SUBSTANTIVE	581	Based on the record before us, this Court determines the district judge is necessary for effective j
16777	Horob, et al. v. Zavanna, LLC, et al	2016-08-23	5	SUBSTANTIVE	481	In October 2011 Defendant Zavanna, LLC, began drilling Bakken oil and gas wells on or pooled with th
16798	Curtiss v. Curtiss	2016-10-17	18	SIGNATURE	108	Lisa Fair McEvers Daniel J. Crothers Carol Ronning Kapsner Bradley A. Cruff, D.J. Gerald W. VandeWal
16806	Frith, et al. v. The Park District o	2016-11-16	18	SIGNATURE	107	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Daniel J. Crothers Carol Ronning Kapsner James D. Hovey
16875	Larson v. Midland Hospital Supply, I	2016-11-18	33	SIGNATURE	104	Daniel J. Crothers Lisa Fair McEvers Dale V. Sandstrom Bradley A. Cruff, D.J. Gerald W. VandeWalle, 
16814	Fredericks v. Fredericks, et al.	2016-12-09	38	SIGNATURE	117	Dale V. Sandstrom Lisa Fair McEvers Allan L. Schmalenberger, S.J. William A. Neumann, S.J. Gerald W.
16856	Krenz, et al. v. XTO Energy, Inc. (c	2017-02-16	52	SIGNATURE	113	Dale V. Sandstrom, S.J. Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner Gerald W. VandeWa
16857	J B Construction, Inc. v. Job Servic	2017-02-16	13	SUBSTANTIVE	205	We affirm the district court’s judgment affirming Job Service’s “Notice of Determination” stating Je
16857	J B Construction, Inc. v. Job Servic	2017-02-16	14	SIGNATURE	109	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandst
16857	J B Construction, Inc. v. Job Servic	2017-02-16	15	SUBSTANTIVE	192	The Honorable Jerod E. Tufte was not a member of the Court when this case was heard and did not part
16857	J B Construction, Inc. v. Job Servic	2017-02-16	16	PDF_LACKS_MARKER		
16857	J B Construction, Inc. v. Job Servic	2017-02-16	17	PDF_LACKS_MARKER		
16862	Nusviken, et al. v. Johnston, et al.	2017-02-16	18	SIGNATURE	109	Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Carol Ronning Kapsner Gerald W. VandeWa
16859	GEM Razorback, LLC v. Zenergy, Inc.	2017-02-21	21	SIGNATURE	108	Gerald W. VandeWalle, C.J. Dale V. Sandstrom, S.J. Daniel J. Crothers Lisa Fair McEvers Benny A. Gra
16859	GEM Razorback, LLC v. Zenergy, Inc.	2017-02-21	22	SUBSTANTIVE	93	The Honorable Benny A. Graff, S.J., sitting in place of Kapsner, J., disqualified.
16860	Estate of Brakke	2017-02-23	40	SIGNATURE	108	Daniel J. Crothers Lisa Fair McEvers Dale V. Sandstrom, S.J. James D. Hovey, D.J. Gerald W. VandeWal
16860	Estate of Brakke	2017-02-23	41	SUBSTANTIVE	97	The Honorable James D. Hovey, D.J., sitting in place of Kapsner, J., disqualified. 13
16861	Estate of Harris (consolidated w/201	2017-02-28	22	SIGNATURE	117	Lisa Fair McEvers Daniel J. Crothers Dann E. Greenwood, D.J. David W. Nelson, S.J. Carol Ronning Kap
16861	Estate of Harris (consolidated w/201	2017-02-28	23	SUBSTANTIVE	152	The Honorable David W. Nelson, S.J., and the Honorable Dann E. Greenwood, D.J., sitting in place of 
16863	State v. Romanick, et al.	2017-03-03	22	SIGNATURE	108	Daniel J. Crothers Lisa Fair McEvers 8 William A. Neumann, S.J. Gerald W. VandeWalle, C.J. Jerod E. 
16865	Mitzel v. Larson	2017-03-07	15	SIGNATURE	109	Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Carol Ronning Kapsner Gerald W. VandeWa
16868	O'Hara v. Schneider	2017-03-07	13	SUBSTANTIVE	491	We next determine whether the district court erred by refusing to consider the evidence that was bef
16868	O'Hara v. Schneider	2017-03-07	14	SUBSTANTIVE	1840	The record reflects Schneider’s counsel explained to the district court that O’Hara’s earlier domest
16868	O'Hara v. Schneider	2017-03-07	15	SUBSTANTIVE	296	Similar to Haag, as discussed above in II(A), the record does not reflect and neither party argues t
16868	O'Hara v. Schneider	2017-03-07	16	SUBSTANTIVE	1402	We next turn to whether the district court made specific findings under the parenting time modificat
16868	O'Hara v. Schneider	2017-03-07	17	SUBSTANTIVE	473	The district court failed to make specific findings under the parenting time modification standard. 
16869	Environmental Driven Solutions v. Du	2017-03-07	20	SIGNATURE	103	Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner Dale V. Sandstrom Gerald W. VandeWalle, C
16872	Jalbert v. Eagle Rigid Spans, Inc.	2017-03-07	29	SIGNATURE	109	Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner Dale V. Sandstrom, S.J. Gerald W. VandeWa
16874	Rebecca Lynn Curtiss v. Spencer Kerr	2017-03-20	17	SIGNATURE	108	Lisa Fair McEvers Daniel J. Crothers Carol Ronning Kapsner Bradley A. Cruff, D.J. Gerald W. VandeWal
16874	Rebecca Lynn Curtiss v. Spencer Kerr	2017-03-20	18	SUBSTANTIVE	125	The Honorable Jerod E. Tufte was not a member of the Court when this case was heard and did not part
16881	Estate of Vendsel (consolidated w/20	2017-03-30	20	SIGNATURE	109	Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Carol Ronning Kapsner Gerald W. VandeWa
16885	State v. Webster	2017-03-30	25	SUBSTANTIVE	134	Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Gerald W. VandeWalle, C.J. I concur in th
16886	Voigt v. N.D. Public Service Commiss	2017-03-30	46	SIGNATURE	109	Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Gerald W. VandeWa
16887	Nandan, LLP, et al. v. City of Fargo	2017-03-30	25	SIGNATURE	109	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandst
16889	State v. Ashby	2017-03-30	19	SIGNATURE	109	Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Gerald W. VandeWa
16890	THR Minerals, LLC. v. Robinson, et a	2017-04-03	18	SUBSTANTIVE	147	Lisa Fair McEvers Carol Ronning Kapsner Allan L. Schmalenberger, S.J. Gerald W. VandeWalle, C.J. I c
16890	THR Minerals, LLC. v. Robinson, et a	2017-04-03	19	SUBSTANTIVE	183	The Honorable Jerod E. Tufte was not a member of the Court when this case was heard and did not part
16891	State v. Conrad	2017-04-04	21	SIGNATURE	103	Daniel J. Crothers Lisa Fair McEvers Jerod E. Tufte Douglas L. Mattson, D.J. Gerald W. VandeWalle, C
16892	Rath v. Rath (cross reference w/2015	2017-04-05	13	SUBSTANTIVE	579	When the district court denied Mark Rath’s motion for reconsideration, it necessarily confirmed its 
16892	Rath v. Rath (cross reference w/2015	2017-04-05	14	SUBSTANTIVE	154	We affirm the district court’s order granting Kayla Rath a disorderly conduct restraining order and 
16892	Rath v. Rath (cross reference w/2015	2017-04-05	15	SIGNATURE	104	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Joel D. Medd, 
16892	Rath v. Rath (cross reference w/2015	2017-04-05	16	SUBSTANTIVE	125	The Honorable Jerod E. Tufte was not a member of the Court when this case was heard and did not part
16892	Rath v. Rath (cross reference w/2015	2017-04-05	17	SUBSTANTIVE	96	The Honorable Joel D. Medd, S.J., sitting in place of Sandstrom, J., disqualified. 4
16896	Vacancy in Judgeship No. 2, Northeas	2017-04-19	3	SUBSTANTIVE	582	Under N.D. Sup. Ct. Admin. R. 7.2, notice of a written consultation with attorneys and judges and ot
16896	Vacancy in Judgeship No. 2, Northeas	2017-04-19	4	SUBSTANTIVE	430	Comments supporting filling the vacancy in the current location were received, and a Report containi
16896	Vacancy in Judgeship No. 2, Northeas	2017-04-19	5	SUBSTANTIVE	317	The Northeast Judicial District is comprised of eleven counties: Benson, Bottineau, Cavalier, McHenr
16896	Vacancy in Judgeship No. 2, Northeas	2017-04-19	6	SUBSTANTIVE	613	Six district judges are chambered in the district: two judges are chambered in Devils Lake; one judg
16896	Vacancy in Judgeship No. 2, Northeas	2017-04-19	7	SUBSTANTIVE	532	According to the district’s report, Judgeship No. 2 is the primary judge for Pierce and McHenry Coun
16897	Mid Dakota Clinic v. Livengood	2017-04-25	14	SIGNATURE	107	Gerald W. VandeWalle, C.J. Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers Michael G. Sturdevant
16899	Everett v. State	2017-04-25	16	SIGNATURE	109	Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Carol Ronning Kapsner Gerald W. VandeWa
16917	Goodall, et al. v. Monson, et al.	2017-04-25	20	SUBSTANTIVE	135	Lisa Fair McEvers Carol Ronning Kapsner Dale V. Sandstrom, S.J. Gerald W. VandeWalle, C.J. I concur 
16918	Ceynar, et al. v. Tesoro Logistics L	2017-04-28	10	SUBSTANTIVE	245	We conclude the nature of the Ceynars’ argument has not changed. However, our interpretation of the 
16918	Ceynar, et al. v. Tesoro Logistics L	2017-04-28	20	SIGNATURE	105	Daniel J. Crothers Lisa Fair McEvers Dale V. Sandstrom, S.J. Benny Graff, S.J. Gerald W. VandeWalle,
16918	Ceynar, et al. v. Tesoro Logistics L	2017-04-28	21	SUBSTANTIVE	79	The Honorable Benny Graff, S.J., sitting in place of Kapsner, J., disqualified.
16932	Kauk, et al. v. Kauk, et al.	2017-05-16	17	SIGNATURE	112	Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandstrom, S.J. Gerald W. VandeWa
16951	Hageness, et al. v. Davis, et al.	2017-06-07	27	SIGNATURE	112	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Lisa Fair McEvers Daniel J. Crothers Dale V. Sandst
16954	State v. Cody	2017-06-15	10	SIGNATURE	105	Lisa Fair McEvers Daniel J. Crothers Carol Ronning Kapsner Zane Anderson, S.J. Gerald W. VandeWalle,
16969	Abell v. GADECO, LLC	2017-07-06	22	SIGNATURE	103	Gerald W. VandeWalle, C.J. Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers William A. Herauf, D.
16970	Estate of Johnson (cross ref w/20140	2017-07-06	24	SUBSTANTIVE	130	Jerod E. Tufte Daniel J. Crothers Carol Ronning Kapsner Stacy J. Louser, D.J. I concur in the result
16983	State v. Friesz	2017-07-12	2	SUBSTANTIVE	368	On October 9, 2014, Friesz shot Geno Jassmann in a home in Mandan, causing his death. While Jassmann
16984	Zerr v. WSI	2017-07-12	23	SUBSTANTIVE	387	We conclude Zerr failed to exhaust his statutory administrative remedies and the district court did 
16984	Zerr v. WSI	2017-07-12	24	SUBSTANTIVE	132	We have considered Zerr’s remaining arguments and find them unnecessary to our decision or without m
16984	Zerr v. WSI	2017-07-12	25	SIGNATURE	104	Lisa Fair McEvers Carol Ronning Kapsner Jerod E. Tufte Daniel J. Crothers Gerald W. VandeWalle, C.J.
16984	Zerr v. WSI	2017-07-12	26	PDF_LACKS_MARKER		
16984	Zerr v. WSI	2017-07-12	27	PDF_LACKS_MARKER		
16986	Langved v. Continental Resources, In	2017-07-17	22	SIGNATURE	118	Carol Ronning Kapsner Daniel J. Crothers Thomas E. Merrick, S.J. Bradley A. Cruff, D.J. Lisa Fair Mc
16987	Ritter v. Ritter (Cross-reference w/	2017-07-19	2	SIGNATURE	105	Gerald W. VandeWalle, C.J. Lisa Fair McEvers Jerod E. Tufte Daniel J. Crothers Mary Muehlen Maring, 
17014	Hokanson v. Zeigler	2017-07-31	24	SIGNATURE	73	Carol Ronning Kapsner Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers
17008	Disciplinary Board v. Allen	2017-08-02	37	SIGNATURE	135	Gerald W. VandeWalle, C.J. Jerod E. Tufte Lisa Fair McEvers Carol Ronning Kapsner, S.J. 12 Crothers,
17009	Fahey, et al. v. Fife, et al.	2017-08-07	2	SUBSTANTIVE	366	Marianne Fife owned a mineral interest in McKenzie County. She died without a will on December 16, 1
17009	Fahey, et al. v. Fife, et al.	2017-08-07	21	SIGNATURE	100	Daniel J. Crothers Lisa Fair McEvers Jerod E. Tufte Daniel D. Narum, D.J. Gerald W. VandeWalle, C.J.
17010	Public Service Commission v. Grand F	2017-08-09	13	SUBSTANTIVE	555	Rule 24, N.D.R.Civ.P., allows for intervention as a matter of right and for permissive intervention.
17010	Public Service Commission v. Grand F	2017-08-09	14	SUBSTANTIVE	857	In White, 2015 ND 118, ¶ 20, 863 N.W.2d 915, we said N.D.R.Civ.P. 24 is derived from and is substant
17010	Public Service Commission v. Grand F	2017-08-09	15	SUBSTANTIVE	531	The ultimate question of whether a party may intervene as a matter of right under N.D.R.Civ.P. 24(a)
17010	Public Service Commission v. Grand F	2017-08-09	16	SUBSTANTIVE	509	A district court’s decision on permissive intervention will not be reversed on appeal absent an abus
17010	Public Service Commission v. Grand F	2017-08-09	17	SUBSTANTIVE	977	The district court denied without prejudice Bremer’s motion to intervene in this insolvency proceedi
17011	Vail v. S/L Services, Inc.	2017-08-11	23	SUBSTANTIVE	884	Section 65-09-01(2), N.D.C.C., authorizes an administrative mechanism to determine whether a person 
17011	Vail v. S/L Services, Inc.	2017-08-11	24	SUBSTANTIVE	1287	When those statutory provisions are construed together in conjunction with the purpose of providing 
17011	Vail v. S/L Services, Inc.	2017-08-11	25	SUBSTANTIVE	742	We have often said the function of the courts is to interpret the law as written, and if the plain l
17011	Vail v. S/L Services, Inc.	2017-08-11	26	SUBSTANTIVE	370	Question 3 asks whether there can be a violation of N.D.C.C. § 65-04-33(2) if S/L Services willfully
17011	Vail v. S/L Services, Inc.	2017-08-11	27	SUBSTANTIVE	622	On the facts recited by the federal court, we conclude S/L Services’ failure to include the wages of
17011	Vail v. S/L Services, Inc.	2017-08-11	37	SIGNATURE	106	Lisa Fair McEvers Jerod E. Tufte Gary H. Lee, D.J. Michael G. Sturdevant, S.J. Gerald W. VandeWalle,
17018	Interest of M.S. (CONFIDENTIAL)  (cr	2017-08-29	11	SIGNATURE	107	Gerald W. VandeWalle, C.J. Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner
17019	State v. Newark	2017-08-29	20	SIGNATURE	107	Carol Ronning Kapsner, S.J. Lisa Fair McEvers Daniel J. Crothers Jerod E. Tufte Gerald W. VandeWalle
17020	Lewis v. Smart	2017-08-29	20	SUBSTANTIVE	475	The district court found that while Lewis had cooperated with the receiver appointed to take possess
17020	Lewis v. Smart	2017-08-29	36	SIGNATURE	106	Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers Gerald W. VandeWalle, C.J. Carol Ronning Kapsner
17021	Welch v. WSI, et al.	2017-08-29	35	SIGNATURE	111	Carol Ronning Kapsner, S.J. Jerod E. Tufte Daniel J. Crothers Lisa Fair McEvers Gerald W. VandeWalle
17022	Nygaard v. Taylor (consolidated w/ 2	2017-08-29	23	SIGNATURE	100	Lisa Fair McEvers Daniel J. Crothers Jerod E. Tufte Carol Ronning Kapsner Gerald W. VandeWalle, C.J.
17024	State v. Majetic	2017-08-29	18	SUBSTANTIVE	822	Majetic’s argument that the jury was not impartial cites the jurors’ statements to the bailiff to su
17024	State v. Majetic	2017-08-29	29	SIGNATURE	106	Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner, S.J. Jerod E. Tufte Gerald W. VandeWalle
17026	State v. Helm	2017-08-29	18	SIGNATURE	106	Lisa Fair McEvers Daniel J. Crothers Jerod E. Tufte Carol Ronning Kapsner, S.J. Gerald W. VandeWalle
17029	Kramlich, et al. v. Hale, et al.	2017-08-29	23	SIGNATURE	106	Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner, S.J. Jerod E. Tufte Gerald W. VandeWalle
17028	Coon, et al. v. N.D. Dep't of Health	2017-08-30	33	SIGNATURE	119	Daniel J. Crothers Lisa Fair McEvers Carol Ronning Kapsner, S.J. William Neumann, S.J. 10 Gerald W. 
17028	Coon, et al. v. N.D. Dep't of Health	2017-08-30	34	SUBSTANTIVE	91	The Honorable William Neumann, S.J., sitting in place of Tufte, J., disqualified.
17030	Disciplinary Board v. Lee	2017-08-30	20	SIGNATURE	107	Gerald W. VandeWalle, C.J. Lisa Fair McEvers Jerod E. Tufte Carol Ronning Kapsner, S.J. Daniel J. Cr
17031	Zundel, et al. v. Zundel	2017-09-01	35	SUBSTANTIVE	904	With regard to attorney’s fees awarded for Loren and Richard Zundel’s motion for judgment on the ple
17031	Zundel, et al. v. Zundel	2017-09-01	37	SIGNATURE	115	Lisa Fair McEvers Daniel J. Crothers Carol Ronning Kapsner, S.J. William A. Herauf, D.J. Gerald W. V
17031	Zundel, et al. v. Zundel	2017-09-01	38	SUBSTANTIVE	94	The Honorable William A. Herauf, D.J., sitting in place of Tufte, J., disqualified.
